household_id,camp_name,start_date,water_lppd,toilets
54411864,Amnabak,7/3/2023,NA,0
54412315,Iridimi,7/3/2023,9,20
54412437,Kounoungou,7/3/2023,14,22
54412448,Mile,7/3/2023,14,21
54412783,Oure Cassoni,7/3/2023,10,22
54412219,Touloum,7/3/2023,10,10
54393660,Ali Adde,7/3/2023,25,27
54393669,Holl Holl,7/3/2023,21,13
54405794,Alemwach,7/3/2023,9,1
54413998,Awbarre,7/3/2023,19,0
54393637,Bambasi,7/3/2023,15,53
54389631,Bokolmanyo,7/3/2023,14,12
54389692,Buramino,7/3/2023,10,9
54414017,Hilaweyn,7/3/2023,15,8
54414011,Melkadida,7/3/2023,15,14
54406772,Nguenyyiel,7/3/2023,13,16
54414006,Sheder,7/3/2023,19,62
54393638,Sherkole,7/3/2023,13,39
54407700,Tierkidi,7/3/2023,8,25
54393639,Tsore Camp (Assosa),7/3/2023,11,31
54392196,Arbat,7/3/2023,66,100
54392197,Basirma,7/3/2023,20,100
54392518,Kawergosk,7/3/2023,122,100
54392519,Qushtapa,7/3/2023,109,100
54406368,Dagahaley,7/3/2023,17,54
54406369,Hagadera,7/3/2023,18,63
54406371,Ifo,7/3/2023,21,51
54406372,Ifo 2,7/3/2023,18,0
54391190,Dzaleka,7/3/2023,19,0
54406722,Abala,7/3/2023,12,7
54393106,Chadakori,7/3/2023,10,0
54393107,Dandaji Makao,7/3/2023,4,0
54393108,Garin Kaka,7/3/2023,16,0
54406938,Ouallam,7/3/2023,19,20
54406361,Sayam Forage,7/3/2023,8,12
54391206,Adagom,7/3/2023,11,8
54392207,Ikyogen,7/3/2023,9,14
54393628,Kigeme,7/3/2023,16,0
54391368,Kiziba,7/3/2023,29,0
54398904,Mahama,7/3/2023,23,0
54393629,Mugombwa,7/3/2023,23,0
54399083,Nyabiheke,7/3/2023,16,0
54391168,Ajoung Thok,7/3/2023,24,0
54391169,Pamir,7/3/2023,17,54
54392035,Abu Jubaiha Town,7/3/2023,1,41
54393796,Abuda,7/3/2023,65,60
54392036,Abunowara,7/3/2023,0,82
54392037,Dar Batti,7/3/2023,9,22
54392038,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",7/3/2023,106,78
54392040,Gedied,7/3/2023,0,25
54393799,Girba,7/3/2023,52,45
54392041,Gurayd,7/3/2023,0,37
54393800,Kilo 26,7/3/2023,42,50
54393801,Shagarab I,7/3/2023,14,6
54392043,Sirajiya,7/3/2023,8,21
54392044,Tunaydba,7/3/2023,29,10
54393804,Wad Sharife,7/3/2023,29,42
54396400,Nyarugusu Burundian,7/3/2023,24,80
54396383,Nyarugusu Congolese,7/3/2023,24,71
54408808,Adjumani,7/3/2023,14,68
54389628,Kobe,7/15/2023,21,7
54394348,Borgop,5/29/2023,17,30
54394352,Gado,5/29/2023,14,19
54394357,Lolo,5/29/2023,14,21
54394362,Mbile,5/29/2023,15,38
54394368,Minawao,5/29/2023,16,20
54394373,Ngam,5/29/2023,17,33
54394380,Ngarisingo,5/29/2023,18,49
54394384,Timangolo,5/29/2023,14,20
54411865,Amnabak,5/29/2023,NA,0
54412314,Iridimi,5/29/2023,9,21
54412436,Kounoungou,5/29/2023,15,24
54412447,Mile,5/29/2023,13,26
54412782,Oure Cassoni,5/29/2023,10,22
54412217,Touloum,5/29/2023,12,10
54393659,Ali Adde,5/29/2023,19,27
54393668,Holl Holl,5/29/2023,16,13
54389624,Bambasi,5/29/2023,18,30
54389645,Bokolmanyo,5/29/2023,15,0
54389695,Buramino,5/29/2023,11,8
54389686,Hilaweyn,5/29/2023,15,7
54389677,Kobe,5/29/2023,18,8
54389651,Melkadida,5/29/2023,12,15
54406771,Nguenyyiel,5/29/2023,14,16
54389625,Sherkole,5/29/2023,16,36
54407697,Tierkidi,5/29/2023,13,21
54389626,Tsore Camp (Assosa),5/29/2023,15,31
54389587,Arbat,5/29/2023,68,100
54389598,Basirma,5/29/2023,77,100
54389602,Kawergosk,5/29/2023,124,100
54389603,Qushtapa,5/29/2023,110,100
54389800,Dagahaley,5/29/2023,18,46
54389801,Hagadera,5/29/2023,16,62
54389802,Ifo,5/29/2023,21,47
54388590,Dzaleka,5/29/2023,12,0
54391163,Abala,5/29/2023,12,16
54388613,Chadakori,5/29/2023,10,0
54388614,Dandaji Makao,5/29/2023,6,0
54388615,Garin Kaka,5/29/2023,27,0
54391166,Ouallam,5/29/2023,19,18
54406360,Sayam Forage,5/29/2023,8,11
54391205,Adagom,5/29/2023,11,8
54392206,Ikyogen,5/29/2023,9,14
54390308,Kigeme,5/29/2023,16,0
54388408,Kiziba,5/29/2023,34,0
54398900,Mahama,5/29/2023,NA,0
54390309,Mugombwa,5/29/2023,23,0
54390093,Nyabiheke,5/29/2023,15,0
54387800,Ajoung Thok,5/29/2023,26,0
54387801,Pamir,5/29/2023,38,56
54388633,Abu Jubaiha Town,5/29/2023,1,37
54389599,Abuda,5/29/2023,34,60
54388636,Abunowara,5/29/2023,0,73
54394468,Al Jameya,5/29/2023,20,28
54394469,Al Kashafa,5/29/2023,12,27
54394470,Al Redis 1,5/29/2023,23,28
54394444,Al Redis 2,5/29/2023,11,10
54394360,Alagaya,5/29/2023,0,0
54388519,Babikir,5/29/2023,12,17
54394467,Dabat Bosin,5/29/2023,9,6
54388637,Dar Batti,5/29/2023,9,22
54388640,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",5/29/2023,106,78
54388518,Fau 5,5/29/2023,34,50
54388641,Gedied,5/29/2023,0,25
54389590,Girba,5/29/2023,36,45
54388642,Gurayd,5/29/2023,0,37
54389705,Jouri,5/29/2023,11,11
54394345,Khor Alwarel,5/29/2023,7,0
54389593,Kilo 26,5/29/2023,31,50
54389594,Shagarab I,5/29/2023,12,14
54388644,Sirajiya,5/29/2023,8,21
54388503,Um Gargour,5/29/2023,23,62
54388512,Um Rakuba,5/29/2023,27,10
54394315,Um Sangour,5/29/2023,8,7
54389596,Wad Sharife,5/29/2023,28,42
54388440,Nduta,5/29/2023,39,88
54388596,Nyarugusu Burundian,5/29/2023,26,74
54388598,Nyarugusu Congolese,5/29/2023,22,67
54408802,Adjumani,5/29/2023,14,68
54388610,Kyaka II,5/29/2023,10,58
54385165,Lovua settlement,5/1/2023,21,72
54394347,Borgop,5/1/2023,17,30
54394351,Gado,5/1/2023,14,19
54394356,Lolo,5/1/2023,14,21
54394361,Mbile,5/1/2023,15,37
54394366,Minawao,5/1/2023,17,20
54394372,Ngam,5/1/2023,16,32
54394377,Ngarisingo,5/1/2023,18,49
54394383,Timangolo,5/1/2023,14,22
54411862,Amnabak,5/1/2023,3,15
54412313,Iridimi,5/1/2023,9,21
54412435,Kounoungou,5/1/2023,17,23
54412446,Mile,5/1/2023,14,26
54412781,Oure Cassoni,5/1/2023,10,22
54411926,Touloum,5/1/2023,11,10
54393658,Ali Adde,5/1/2023,17,27
54393667,Holl Holl,5/1/2023,12,13
54386714,Bambasi,5/1/2023,18,29
54389639,Bokolmanyo,5/1/2023,20,0
54389696,Buramino,5/1/2023,12,7
54389687,Hilaweyn,5/1/2023,18,7
54389678,Kobe,5/1/2023,18,8
54389668,Melkadida,5/1/2023,14,15
54406770,Nguenyyiel,5/1/2023,14,17
54386715,Sherkole,5/1/2023,16,36
54407678,Tierkidi,5/1/2023,13,12
54386716,Tsore Camp (Assosa),5/1/2023,15,16
54386971,Arbat,5/1/2023,69,100
54386972,Basirma,5/1/2023,81,100
54386974,Kawergosk,5/1/2023,126,100
54386975,Qushtapa,5/1/2023,110,100
54386341,Dagahaley,5/1/2023,15,46
54386342,Hagadera,5/1/2023,18,62
54386343,Ifo,5/1/2023,19,47
54385038,Dzaleka,5/1/2023,11,0
54391162,Abala,5/1/2023,12,16
54386870,Chadakori,5/1/2023,17,0
54386871,Dandaji Makao,5/1/2023,4,0
54386872,Garin Kaka,5/1/2023,33,0
54391165,Ouallam,5/1/2023,19,18
54404167,Sayam Forage,5/1/2023,9,17
54391204,Adagom,5/1/2023,12,8
54392205,Ikyogen,5/1/2023,9,14
54386743,Kigeme,5/1/2023,16,0
54386400,Kiziba,5/1/2023,34,0
54386277,Mahama,5/1/2023,23,0
54386740,Mugombwa,5/1/2023,21,0
54386048,Nyabiheke,5/1/2023,15,0
54386755,Abuda,5/1/2023,40,60
54386756,Girba,5/1/2023,41,45
54386758,Kilo 26,5/1/2023,32,50
54386759,Shagarab I,5/1/2023,14,14
54386900,Tunaydba,5/1/2023,36,10
54386761,Wad Sharife,5/1/2023,25,42
54388437,Nduta,5/1/2023,33,89
54386808,Nyarugusu Burundian,5/1/2023,26,75
54386809,Nyarugusu Congolese,5/1/2023,24,71
54408801,Adjumani,5/1/2023,14,68
54382531,Borgop,4/3/2023,18,33
54382535,Gado,4/3/2023,15,20
54382539,Lolo,4/3/2023,16,20
54382584,Mbile,4/3/2023,14,37
54382600,Minawao,4/3/2023,14,15
54382588,Ngam,4/3/2023,19,53
54382592,Ngarisingo,4/3/2023,18,47
54382593,Timangolo,4/3/2023,13,28
54411861,Amnabak,4/3/2023,6,15
54412312,Iridimi,4/3/2023,8,21
54412434,Kounoungou,4/3/2023,16,26
54412445,Mile,4/3/2023,17,26
54412780,Oure Cassoni,4/3/2023,10,22
54411925,Touloum,4/3/2023,14,9
54393657,Ali Adde,4/3/2023,16,27
54393665,Holl Holl,4/3/2023,10,13
54383679,Bambasi,4/3/2023,20,29
54389641,Bokolmanyo,4/3/2023,17,0
54389697,Buramino,4/3/2023,10,6
54389688,Hilaweyn,4/3/2023,16,7
54389679,Kobe,4/3/2023,19,8
54389669,Melkadida,4/3/2023,14,15
54406769,Nguenyyiel,4/3/2023,14,12
54383680,Sherkole,4/3/2023,16,36
54407677,Tierkidi,4/3/2023,19,12
54383681,Tsore Camp (Assosa),4/3/2023,15,16
54383856,Arbat,4/3/2023,76,100
54383857,Basirma,4/3/2023,81,100
54383859,Kawergosk,4/3/2023,126,100
54383860,Qushtapa,4/3/2023,110,100
54384917,Dagahaley,4/3/2023,19,46
54384918,Hagadera,4/3/2023,18,62
54384919,Ifo,4/3/2023,15,44
54391161,Abala,4/3/2023,12,16
54383305,Chadakori,4/3/2023,21,0
54383306,Dandaji Makao,4/3/2023,9,0
54383308,Garin Kaka,4/3/2023,26,0
54391164,Ouallam,4/3/2023,13,18
54404190,Sayam Forage,4/3/2023,9,16
54391202,Adagom,4/3/2023,12,8
54386742,Kigeme,4/3/2023,16,0
54386396,Kiziba,4/3/2023,32,0
54382546,Mahama,4/3/2023,23,0
54386739,Mugombwa,4/3/2023,22,0
54382420,Nyabiheke,4/3/2023,14,0
54382386,Ajoung Thok,4/3/2023,31,0
54382387,Pamir,4/3/2023,23,58
54386745,Abuda,4/3/2023,35,60
54386746,Girba,4/3/2023,41,45
54386747,Kilo 26,4/3/2023,44,50
54386748,Shagarab I,4/3/2023,13,14
54386750,Wad Sharife,4/3/2023,21,42
54388436,Nduta,4/3/2023,26,88
54386713,Nyarugusu Burundian,4/3/2023,24,73
54386712,Nyarugusu Congolese,4/3/2023,24,72
54408800,Adjumani,4/3/2023,14,68
54382606,Kyaka II,4/3/2023,10,57
54382530,Borgop,2/27/2023,18,33
54382534,Gado,2/27/2023,15,20
54382538,Lolo,2/27/2023,16,20
54382583,Mbile,2/27/2023,14,37
54382599,Minawao,2/27/2023,14,15
54382587,Ngam,2/27/2023,19,53
54382591,Ngarisingo,2/27/2023,18,47
54382596,Timangolo,2/27/2023,13,28
54411860,Amnabak,2/27/2023,5,12
54380018,Dar Es Salam,2/27/2023,20,17
54412311,Iridimi,2/27/2023,10,23
54412431,Kounoungou,2/27/2023,15,26
54412444,Mile,2/27/2023,16,26
54412779,Oure Cassoni,2/27/2023,10,22
54411924,Touloum,2/27/2023,11,10
54393656,Ali Adde,2/27/2023,16,27
54393663,Holl Holl,2/27/2023,9,13
54413997,Awbarre,2/27/2023,31,66
54382007,Bambasi,2/27/2023,18,29
54389642,Bokolmanyo,2/27/2023,17,12
54389698,Buramino,2/27/2023,10,6
54389689,Hilaweyn,2/27/2023,16,7
54389670,Melkadida,2/27/2023,14,15
54406768,Nguenyyiel,2/27/2023,13,12
54414005,Sheder,2/27/2023,22,62
54382008,Sherkole,2/27/2023,12,38
54407676,Tierkidi,2/27/2023,9,5
54382009,Tsore Camp (Assosa),2/27/2023,13,16
54383848,Arbat,2/27/2023,84,100
54383849,Basirma,2/27/2023,81,100
54383853,Kawergosk,2/27/2023,126,100
54383854,Qushtapa,2/27/2023,111,100
54381016,Dagahaley,2/27/2023,20,46
54381017,Hagadera,2/27/2023,20,62
54381018,Ifo,2/27/2023,17,49
54381034,Abala,2/27/2023,10,11
54380925,Chadakori,2/27/2023,9,0
54380926,Dandaji Makao,2/27/2023,9,0
54380927,Garin Kaka,2/27/2023,25,0
54381037,Ouallam,2/27/2023,13,21
54404189,Sayam Forage,2/27/2023,8,16
54391201,Adagom,2/27/2023,12,8
54392204,Ikyogen,2/27/2023,9,13
54386741,Kigeme,2/27/2023,15,0
54386395,Kiziba,2/27/2023,28,0
54398980,Mahama,2/27/2023,24,0
54386729,Mugombwa,2/27/2023,25,0
54382477,Nyabiheke,2/27/2023,16,0
54379964,Ajoung Thok,2/27/2023,33,0
54380952,Doro,2/27/2023,17,28
54381000,Gendrassa,2/27/2023,21,38
54381029,Kaya,2/27/2023,19,44
54379967,Pamir,2/27/2023,23,58
54380909,Yusuf Batil,2/27/2023,17,42
54379230,Abu Jubaiha Town,2/27/2023,0,41
54379821,Abuda,2/27/2023,61,60
54379239,Abunowara,2/27/2023,272,73
54379231,Dar Batti,2/27/2023,1,22
54379233,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",2/27/2023,44,78
54379234,Gedied,2/27/2023,0,25
54379827,Girba,2/27/2023,61,45
54379235,Gurayd,2/27/2023,0,37
54379822,Kilo 26,2/27/2023,44,50
54379823,Shagarab I,2/27/2023,12,14
54379237,Sirajiya,2/27/2023,0,21
54379920,Tunaydba,2/27/2023,33,10
54379825,Wad Sharife,2/27/2023,28,42
54388435,Nduta,2/27/2023,30,89
54386717,Nyarugusu Burundian,2/27/2023,23,69
54386676,Nyarugusu Congolese,2/27/2023,25,75
54408799,Adjumani,2/27/2023,14,68
54381458,Kyaka II,2/27/2023,12,57
54381382,Oruchinga,2/27/2023,20,0
54379365,Lovua settlement,1/30/2023,20,73
54382529,Borgop,1/30/2023,18,34
54382533,Gado,1/30/2023,14,19
54382537,Lolo,1/30/2023,14,21
54382582,Mbile,1/30/2023,15,36
54382598,Minawao,1/30/2023,15,15
54382586,Ngam,1/30/2023,18,52
54382590,Ngarisingo,1/30/2023,17,49
54382595,Timangolo,1/30/2023,13,29
54380889,Amboko,1/30/2023,13,21
54411859,Amnabak,1/30/2023,5,16
54381066,Beakoro,1/30/2023,30,53
54381038,Bekan,1/30/2023,11,12
54380891,Belom,1/30/2023,14,3
54380894,Daha,1/30/2023,21,4
54379389,Dar Es Salam,1/30/2023,20,17
54381036,Dembo,1/30/2023,7,10
54380897,Dilingala,1/30/2023,11,11
54380893,Doholo,1/30/2023,13,24
54380887,Dosseye,1/30/2023,17,49
54380896,Gon,1/30/2023,14,11
54380890,Gondje,1/30/2023,9,11
54412310,Iridimi,1/30/2023,0,31
54412430,Kounoungou,1/30/2023,17,27
54381078,Massambagne,1/30/2023,6,16
54412443,Mile,1/30/2023,13,25
54380892,Moyo,1/30/2023,18,9
54412778,Oure Cassoni,1/30/2023,12,29
54380899,Silambi,1/30/2023,28,100
54411923,Touloum,1/30/2023,11,11
54393655,Ali Adde,1/30/2023,22,27
54393662,Holl Holl,1/30/2023,11,13
54376672,Bambasi,1/30/2023,16,29
54389643,Bokolmanyo,1/30/2023,16,0
54389699,Buramino,1/30/2023,12,6
54389690,Hilaweyn,1/30/2023,17,7
54389681,Kobe,1/30/2023,20,8
54389666,Melkadida,1/30/2023,13,15
54406761,Nguenyyiel,1/30/2023,0,12
54376673,Sherkole,1/30/2023,16,39
54407675,Tierkidi,1/30/2023,9,5
54376674,Tsore Camp (Assosa),1/30/2023,15,16
54380992,Arbat,1/30/2023,84,100
54380993,Basirma,1/30/2023,81,100
54380995,Kawergosk,1/30/2023,126,100
54380996,Qushtapa,1/30/2023,111,100
54376773,Dagahaley,1/30/2023,21,50
54376774,Hagadera,1/30/2023,17,62
54376775,Ifo,1/30/2023,22,50
54376727,Dzaleka,1/30/2023,17,51
54381032,Abala,1/30/2023,11,11
54377765,Chadakori,1/30/2023,12,0
54377766,Dandaji Makao,1/30/2023,10,0
54377767,Garin Kaka,1/30/2023,21,0
54381035,Ouallam,1/30/2023,13,21
54377698,Adagom,1/30/2023,0,10
54392202,Ikyogen,1/30/2023,2,13
54378278,Kigeme,1/30/2023,14,0
54376637,Kiziba,1/30/2023,30,0
54376671,Mahama,1/30/2023,25,0
54378279,Mugombwa,1/30/2023,25,0
54376700,Nyabiheke,1/30/2023,17,0
54377548,Ajoung Thok,1/30/2023,33,0
54380951,Doro,1/30/2023,18,28
54381002,Gendrassa,1/30/2023,21,38
54381028,Kaya,1/30/2023,20,44
54377549,Pamir,1/30/2023,23,59
54380901,Yusuf Batil,1/30/2023,16,42
54376497,Abu Jubaiha Town,1/30/2023,0,41
54376498,Dar Batti,1/30/2023,1,22
54376500,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",1/30/2023,44,78
54376501,Gedied,1/30/2023,0,25
54376503,Gurayd,1/30/2023,0,37
54376505,Sirajiya,1/30/2023,0,21
54373561,Tunaydba,1/30/2023,NA,0
54388432,Nduta,1/30/2023,33,89
54386723,Nyarugusu Burundian,1/30/2023,25,90
54386663,Nyarugusu Congolese,1/30/2023,25,74
54408798,Adjumani,1/30/2023,14,100
54381457,Kyaka II,1/30/2023,13,57
54381080,Nakivale,1/30/2023,13,0
54381042,Oruchinga,1/30/2023,20,0
54377525,Tongogara,1/30/2023,19,0
54382525,Borgop,1/2/2023,18,35
54382532,Gado,1/2/2023,14,19
54382536,Lolo,1/2/2023,14,21
54382580,Mbile,1/2/2023,15,38
54382597,Minawao,1/2/2023,15,16
54382585,Ngam,1/2/2023,18,52
54382589,Ngarisingo,1/2/2023,17,49
54382594,Timangolo,1/2/2023,13,29
54380879,Bekan,1/2/2023,11,12
54380865,Belom,1/2/2023,16,3
54380870,Daha,1/2/2023,21,4
54378301,Dar Es Salam,1/2/2023,22,16
54380875,Dembo,1/2/2023,11,10
54380872,Dilingala,1/2/2023,11,11
54380869,Doholo,1/2/2023,13,24
54378304,Dosseye,1/2/2023,18,49
54380871,Gon,1/2/2023,14,11
54380863,Gondje,1/2/2023,14,11
54380880,Massambagne,1/2/2023,6,16
54380868,Moyo,1/2/2023,21,9
54380873,Silambi,1/2/2023,28,100
54393654,Ali Adde,1/2/2023,16,27
54393661,Holl Holl,1/2/2023,9,13
54374046,Bambasi,1/2/2023,15,29
54389644,Bokolmanyo,1/2/2023,16,0
54389700,Buramino,1/2/2023,12,6
54389691,Hilaweyn,1/2/2023,18,7
54389665,Melkadida,1/2/2023,13,15
54406729,Nguenyyiel,1/2/2023,15,12
54374049,Sherkole,1/2/2023,12,39
54407674,Tierkidi,1/2/2023,10,21
54374045,Tsore Camp (Assosa),1/2/2023,14,16
54380982,Arbat,1/2/2023,84,100
54380983,Basirma,1/2/2023,81,100
54380985,Kawergosk,1/2/2023,126,100
54380986,Qushtapa,1/2/2023,111,100
54375572,Dagahaley,1/2/2023,22,53
54375573,Hagadera,1/2/2023,16,64
54375574,Ifo,1/2/2023,24,53
54375237,Dzaleka,1/2/2023,15,38
54374040,Abala,1/2/2023,10,11
54375672,Chadakori,1/2/2023,6,0
54375674,Dandaji Makao,1/2/2023,15,0
54375676,Garin Kaka,1/2/2023,29,0
54375249,Ouallam,1/2/2023,21,21
54377684,Adagom,1/2/2023,17,10
54392201,Ikyogen,1/2/2023,9,13
54376643,Kigeme,1/2/2023,15,0
54374168,Kiziba,1/2/2023,30,0
54373907,Mahama,1/2/2023,25,0
54377534,Mugombwa,1/2/2023,22,0
54368549,Nyabiheke,1/2/2023,16,0
54377540,Ajoung Thok,1/2/2023,30,0
54380950,Doro,1/2/2023,18,28
54380999,Gendrassa,1/2/2023,21,38
54381027,Kaya,1/2/2023,23,44
54377544,Pamir,1/2/2023,17,43
54373913,Abu Jubaiha Town,1/2/2023,0,41
54374083,Abuda,1/2/2023,30,0
54373914,Dar Batti,1/2/2023,1,22
54373917,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",1/2/2023,44,78
54373559,Fau 5,1/2/2023,34,50
54373918,Gedied,1/2/2023,0,25
54374143,Girba,1/2/2023,56,44
54373919,Gurayd,1/2/2023,0,37
54374125,Kilo 26,1/2/2023,41,50
54374084,Shagarab I,1/2/2023,14,13
54373921,Sirajiya,1/2/2023,0,21
54373560,Tunaydba,1/2/2023,29,8
54373545,Um Gargour,1/2/2023,14,1
54370146,Um Rakuba,1/2/2023,25,9
54374082,Wad Sharife,1/2/2023,33,0
54388429,Nduta,1/2/2023,25,90
54386728,Nyarugusu Burundian,1/2/2023,25,85
54386662,Nyarugusu Congolese,1/2/2023,26,74
54408796,Adjumani,1/2/2023,14,68
54381102,Kyaka II,1/2/2023,13,57
54369318,Nakivale,1/2/2023,14,0
54375547,Oruchinga,1/2/2023,21,0
54370770,Sayam Forage,1/16/2023,7,17
54366186,Auserd,11/28/2022,48,94
54366191,Boujdour,11/28/2022,39,94
54366196,Dakhla,11/28/2022,72,98
54366200,Layounne,11/28/2022,31,88
54366204,Smara,11/28/2022,45,87
54365838,Lovua settlement,11/28/2022,20,76
54370560,Borgop,11/28/2022,20,39
54370564,Gado,11/28/2022,17,26
54370694,Lolo,11/28/2022,16,26
54370702,Mbile,11/28/2022,17,37
54370744,Minawao,11/28/2022,13,26
54370746,Ngam,11/28/2022,18,47
54370748,Ngarisingo,11/28/2022,15,57
54370752,Timangolo,11/28/2022,17,34
54375687,Dar Es Salam,11/28/2022,19,16
54388496,Ali Adde,11/28/2022,15,31
54388511,Holl Holl,11/28/2022,15,9
54413995,Awbarre,11/28/2022,17,68
54370526,Bambasi,11/28/2022,8,12
54389647,Bokolmanyo,11/28/2022,15,13
54389676,Kobe,11/28/2022,16,7
54414004,Sheder,11/28/2022,14,71
54370527,Sherkole,11/28/2022,19,39
54370528,Tsore Camp (Assosa),11/28/2022,14,16
54373604,Ampain,11/28/2022,69,0
54373605,Egyeikrom,11/28/2022,113,0
54373603,Fetentaa,11/28/2022,55,3
54373606,Krisan,11/28/2022,24,0
54373597,Arbat,11/28/2022,85,100
54373598,Basirma,11/28/2022,81,100
54373600,Kawergosk,11/28/2022,128,100
54373601,Qushtapa,11/28/2022,112,100
54370444,Dzaleka,11/28/2022,15,38
54370534,Garin Kaka,11/28/2022,16,0
54370540,Sayam Forage,11/28/2022,7,18
54366128,Adagam 3,11/28/2022,21,24
54366124,Adagom,11/28/2022,22,17
54366122,Ikyogen,11/28/2022,13,22
54366126,Ukende,11/28/2022,17,6
54373964,Kigeme,11/28/2022,14,0
54374167,Kiziba,11/28/2022,27,0
54368640,Mahama,11/28/2022,24,0
54373965,Mugombwa,11/28/2022,25,0
54369444,Nyabiheke,11/28/2022,21,0
54408795,Adjumani,11/28/2022,14,68
54378177,Camp 17,1/1/2022,NA,NA
54376741,Camp 1E,1/1/2022,NA,NA
54376749,Camp 21,1/1/2022,NA,NA
54376750,Camp 26,1/1/2022,NA,NA
54378178,Camp 27,1/1/2022,NA,NA
54376743,Camp 2E,1/1/2022,NA,NA
54376744,Camp 2W,1/1/2022,NA,NA
54376745,Camp 3,1/1/2022,NA,NA
54376746,Camp 4,1/1/2022,NA,NA
54376747,Camp 4 Ext,1/1/2022,NA,NA
54376748,Camp 5,1/1/2022,NA,NA
54376751,Kutupalong,1/1/2022,NA,NA
54376752,Nayapara,1/1/2022,NA,NA
54372521,Borgop,1/1/2022,NA,NA
54372522,Gado,1/1/2022,NA,NA
54372523,Lolo,1/1/2022,NA,NA
54372524,Mbile,1/1/2022,NA,NA
54372525,Minawao,1/1/2022,NA,NA
54372526,Ngam,1/1/2022,NA,NA
54372528,Ngarisingo,1/1/2022,NA,NA
54372530,Timangolo,1/1/2022,NA,NA
54044575,Boyabu,1/1/2022,NA,NA
53947962,Inke,1/1/2022,NA,NA
54101394,Modale,1/1/2022,NA,NA
54044576,Mole,1/1/2022,NA,NA
54101397,Wenze,1/1/2022,NA,NA
54356739,Alemwach,1/1/2022,NA,NA
54389841,Bambasi,1/1/2022,NA,NA
54389842,Sherkole,1/1/2022,NA,NA
54389843,Tsore Camp (Assosa),1/1/2022,NA,NA
54410409,Dzaleka,1/1/2022,NA,NA
53953316,Ajoung Thok,1/1/2022,NA,NA
54359881,Pamir,1/1/2022,0,8
54387449,Girba,1/1/2022,NA,NA
54387446,Shagarab I,1/1/2022,NA,NA
54381567,Imvepi,1/1/2022,NA,NA
54381572,Kiryandongo,1/1/2022,NA,NA
54365294,Kyaka II,1/1/2022,NA,NA
54365277,Kyangwali,1/1/2022,NA,NA
54364382,Nakivale,1/1/2022,NA,NA
54364383,Oruchinga,1/1/2022,NA,NA
54381570,Rhino Camp,1/1/2022,NA,NA
54365354,Rwamwanja,1/1/2022,NA,NA
54411380,Tongogara,1/1/2022,NA,NA
54366185,Auserd,10/31/2022,45,94
54366190,Boujdour,10/31/2022,34,94
54366194,Dakhla,10/31/2022,72,98
54366199,Layounne,10/31/2022,31,88
54366203,Smara,10/31/2022,48,87
54370555,Borgop,10/31/2022,19,47
54370563,Gado,10/31/2022,17,31
54370690,Lolo,10/31/2022,15,31
54370699,Mbile,10/31/2022,17,44
54370736,Minawao,10/31/2022,13,27
54370745,Ngam,10/31/2022,14,56
54370747,Ngarisingo,10/31/2022,15,68
54370750,Timangolo,10/31/2022,17,41
54364283,Djabal,10/31/2022,10,55
54364299,Gaga,10/31/2022,0,58
54364277,Goz Amer,10/31/2022,13,41
54364296,Kouchaguine-Moura,10/31/2022,17,27
54388495,Ali Adde,10/31/2022,22,31
54388510,Holl Holl,10/31/2022,17,9
54365287,Alemwach,10/31/2022,17,0
54413994,Awbarre,10/31/2022,19,0
54365606,Bambasi,10/31/2022,18,29
54365256,Bokolmanyo,10/31/2022,15,0
54389672,Melkadida,10/31/2022,13,14
54414003,Sheder,10/31/2022,13,71
54365607,Sherkole,10/31/2022,20,39
54365608,Tsore Camp (Assosa),10/31/2022,14,16
54365369,Arbat,10/31/2022,85,100
54365371,Basirma,10/31/2022,84,100
54365374,Kawergosk,10/31/2022,130,100
54365375,Qushtapa,10/31/2022,117,100
54365303,Dagahaley,10/31/2022,21,58
54365304,Hagadera,10/31/2022,16,70
54365305,Ifo,10/31/2022,23,57
54364646,Dzaleka,10/31/2022,15,38
54365797,Abala,10/31/2022,11,10
54365404,Chadakori,10/31/2022,11,0
54365408,Dandaji Makao,10/31/2022,7,0
54365413,Garin Kaka,10/31/2022,16,0
54365801,Ouallam,10/31/2022,18,15
54370539,Sayam Forage,10/31/2022,7,17
54366123,Adagom,10/31/2022,22,17
54366121,Ikyogen,10/31/2022,12,22
54366125,Ukende,10/31/2022,17,17
54367780,Kigeme,10/31/2022,14,0
54367781,Kiziba,10/31/2022,26,0
54364722,Mahama,10/31/2022,24,0
54367779,Mugombwa,10/31/2022,24,0
54364700,Nyabiheke,10/31/2022,21,0
54364738,Abu Jubaiha Town,10/31/2022,0,37
54364739,Abunowara,10/31/2022,0,0
54364741,Dar Batti,10/31/2022,1,28
54364743,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",10/31/2022,44,0
54364748,Gedied,10/31/2022,0,38
54364751,Gurayd,10/31/2022,0,42
54365311,Shagarab I,10/31/2022,15,16
54364753,Sirajiya,10/31/2022,0,21
